pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
6.27,2343,0,424,24.59,2.46,2.11,32,11,32.4,23.4,0
4.57,1619,15,71,14.17,2.88,1.87,33,6,0,38,0
5.6,0,5.1,499,61.39,1.74,3.32,,6,37,0,0
6.18,124,6,573,26.84,1.41,3.09,28,,27.8,26.6,0
3.37,1976,1,410,11.09,1.85,4.48,36,4,1.6,6.6,0
10.8,555,12.4,87,51.1,2.71,2.79,26,,12.5,6.5,0
7.48,2062,1.6,447,61.95,2.98,1.47,27,17,14.6,30.2,0
8.37,1954,4.8,595,43.91,1.44,0.96,0,0,9.5,9.4,1
6.65,1257,1.9,320,71.31,3.1,4.26,,14,12.8,20.5,0
7.26,1059,0.7,316,47.18,2.43,1.12,30,12,11.6,14.3,0
5.35,1250,8.2,112,0.75,1.32,0,36,7,16.6,11,0
6.03,1614,1.1,0,38.8,3.42,2.02,,17,20.6,18.7,0
9.96,884,2.2,381,64.92,3.16,2.94,32,8,2.8,16.8,0
8.47,1921,4.7,570,43.04,1.46,0.98,0,0,9.8,9.3,1
7.21,229,0.3,135,10.46,0.41,0.18,0,,2.3,3,1
8.46,1937,4.9,574,44.8,1.43,0.97,0,0,9.6,9.4,1
5.56,3162,2.7,342,81.53,0.72,0.1,39,11,8.8,12.3,0
6.21,973,5.8,104,29.66,3.46,1.44,25,8,10.4,14.7,0
5.77,2090,7.4,254,13.58,3.07,2.64,30,6,5.3,13.2,0
7.44,207,0.4,141,13.54,0.43,0.12,0,0,1.8,2.7,1
9.39,275,6.5,301,0,1.51,0.49,34,7,21.1,0,0
9.33,1857,7.1,324,37.2,3.13,3.89,35,7,10.1,9.6,0
8.41,1906,4.8,568,43.87,1.46,0.96,,0,9.5,9.4,1
3.52,2147,9.9,317,19.72,3.05,3.88,36,11,17.5,2.3,0
9.7,623,10.3,450,41.87,1.5,4.01,,,10.9,33.7,0
6.05,2920,0,749,30.2,1.65,3.01,37,14,9.4,18.8,0
6.64,1989,12,444,22.15,0,0,29,5,18.7,23.3,0
3.81,1094,3.7,409,29.2,1.01,1.47,28,6,12.7,0,0
3.92,1455,5.1,489,50.12,0.97,1.14,21,6,23.5,23.8,0
12.11,2067,1.6,438,53.23,1.09,3.77,24,7,11.8,33.1,0
4.38,680,5.7,198,47.96,3.92,2.56,27,9,7,8.9,0
7.42,235,1,124,1.11,0.5,0.09,0,0,0,2.5,0
6.22,1251,1.8,351,61.02,3.42,1.57,17,9,20.7,9.5,0
6.47,1002,4.8,505,23.47,2.19,1.95,30,8,19.4,6.6,0
2.52,1664,6.8,351,0,3.03,2.07,35,13,22,17.5,0
11.86,1046,3.1,438,62.03,2.62,0,35,12,9.2,18.5,0
9.3,1036,7.9,300,64.66,2.21,4.16,39,7,11,0,0
7.14,856,8,725,32.25,1.94,0.75,37,6,0,24.7,0
8.43,1955,5,574,44.18,1.42,0.96,0,0,9.4,9.3,1
12.2,1711,4,418,27.63,0.45,0.37,28,11,13.3,0,0
7.61,0,3.9,331,52.26,1.26,3.25,28,8,10,11.6,0
10.35,1625,8.5,306,56.25,1.94,0,31,,38.4,29.9,0
-1.66,1769,9.6,122,49.5,2.65,0,29,13,21.2,0,0
8.19,1138,10.6,274,45.91,1.51,1.65,25,11,3.6,12.1,0
5.68,1863,6.1,235,40.32,2.87,0.67,18,10,16.5,20,0
6.99,1744,6.7,461,43.61,4.24,3.34,33,11,0,3.2,0
5.71,1518,9.1,311,78.34,1.63,3.26,32,9,9.6,14.9,0
11.66,1607,4.3,248,38.42,1.32,1.61,32,14,19.7,35.4,0
7.65,223,0.7,117,9.91,0.38,0.11,0,0,0,4,1
5.2,1825,2.7,448,66.38,2.7,3.02,29,9,20.8,3.5,0
7.45,2047,11.7,126,76.59,1.42,0.97,23,,10.2,12.2,0
9.39,912,10.6,540,45.99,1.55,3.62,30,7,30.9,10.6,0
9.86,900,2.8,292,56.02,1.44,0.57,31,14,12.1,21.8,0
7.74,1611,7.6,680,52.91,1.3,1.65,29,12,0,19.5,0
7.6,262,0.6,112,12.96,0.51,0.16,0,0,1.7,2.3,1
8.39,1980,4.9,567,44.05,1.44,0.97,0,0,9.7,9.4,1
8.96,1725,9.8,341,48.65,1.62,3.52,34,7,21.5,15.1,0
11.93,854,6.4,644,45.45,1.95,1.94,35,17,29.2,2.8,0
8.87,991,13,472,32.71,2.34,0.97,,6,6.8,10.1,0
8.82,1105,1.1,204,31.44,2.07,3.16,28,8,12.6,9.4,0
9.84,1521,0,567,30.19,2.3,1.79,24,5,1.3,0,0
9.74,1032,4.3,555,36.3,3.11,3.15,27,7,15.6,13.6,0
5.81,2285,5,82,53.98,2.24,2.39,25,5,15,18.1,0
8.39,1935,4.9,581,44.46,1.4,0.91,0,0,9.7,9.4,1
7.29,1319,4.3,146,51.77,2.65,1.88,27,11,17.2,7.8,0
3.71,1419,13,419,91.62,1.89,3.16,,10,13.6,17.8,0
3.13,1237,8.8,95,31.4,1.94,1.98,,,19.5,35.3,0
6.86,633,6.7,349,36.39,3.07,4.59,34,14,4.1,8.1,0
9.51,1121,8.7,818,20.49,0.64,0.7,33,9,36.1,7.8,0
8.13,1418,1.6,251,78.9,3,0.84,25,6,16.1,6.7,0
7.75,1220,5.3,301,99.66,1.72,4.2,30,11,8.8,13.2,0
8.73,577,4.9,222,25.23,2.34,2.16,28,12,5.2,3.6,0
8.91,1169,7.2,65,27.45,0.75,3.49,25,15,2.6,11.9,0
8.4,1970,4.8,586,44.36,1.45,0.98,0,0,9.5,9.3,1
4.71,484,9.1,769,44.9,0.85,1.24,34,9,21.1,8.9,0
8.33,1921,4.7,571,44.81,1.42,0.95,0,,9.2,9.6,1
7.45,122,0.5,105,11.78,0.3,0.14,,0,2.2,1.4,1
7.14,1630,6.2,439,3.48,1.94,3.63,22,13,19.3,19.9,0
7.74,1364,7.6,460,89.24,3.1,0.14,22,7,32.5,32.6,0
5.98,1705,10.4,436,101.6,1.88,2.01,,,20.1,19.3,0
7.88,1274,1.7,233,34.38,2.02,2.62,,10,36.3,15.1,0
5.21,1647,10.4,432,84.27,1.38,1.1,26,10,7.2,14.4,0
8.15,1377,0.6,450,61.9,0.92,0.45,36,8,24.9,27.4,0
3.56,2192,8.1,269,9.88,2.27,0.79,36,13,38.1,19.4,0
8.42,1981,4.8,574,43.77,1.41,0.94,0,0,9.2,9.3,1
8.34,1934,4.5,585,44.14,1.44,0.97,0,0,9.1,9.5,1
6.65,1445,8.6,487,39.64,1.45,4.09,27,5,13.4,30.3,0
1.89,1283,13.5,585,69.17,1.23,1.61,31,9,23,25.5,0
5.28,1552,6.7,464,45.14,2.12,1.9,33,7,16,15.2,0
8.4,2119,3.4,0,23.76,3.15,4.84,32,11,11.8,16.2,0
8.35,1954,4.7,571,44.52,1.44,0.96,0,0,9.3,9.6,1
4.72,1395,5.4,808,19.18,0.19,3.71,29,13,13,11.8,0
4.69,1168,4.3,254,39.95,2.32,0,18,12,13.7,7.7,0
7.29,2332,7.5,509,45.02,1.38,3.36,38,13,3.3,10.9,0
7.27,931,0,514,37.44,0,4.45,23,11,25,24.3,0
8.35,1972,4.9,583,43.95,1.47,0.96,0,0,9.5,9.6,1
7.6,174,0.6,27,6.98,0.28,0.07,0,0,2,1.7,1
5.85,1024,3.7,196,61.29,1.97,3.85,29,6,7.2,11.9,0
7.36,1292,5,631,52.02,3.16,0.13,35,9,17.3,15.4,0
8.4,1979,4.7,564,44.68,1.43,0.96,0,0,9.5,9.3,1
6.47,2313,12.3,497,28.95,2.25,0,32,,0,25.4,0
3.46,1081,9.4,417,27.63,0.44,2.93,37,10,23.5,27.3,0
5.29,2099,6.1,370,39.33,1.42,1.73,35,9,0,0,0
10.51,342,9.2,353,47.98,2.68,2.62,26,11,13.5,23.6,0
7.28,2235,10.2,257,56.28,2.67,0.81,24,10,9.4,16,0
9.21,1468,10.2,481,54.29,0.48,2.5,31,15,3.6,38,0
7.35,256,0.4,87,16.3,0.39,0.17,0,0,0.6,2.1,1
4.82,1730,1.7,403,75.51,1.61,2.09,33,14,14.5,23.2,0
8.82,1122,0,414,55.37,0.64,0,32,17,28.2,17.1,0
8.34,1982,4.8,583,43.5,1.5,0.94,0,0,9.7,9.7,1
8.4,1597,10.1,355,22.04,0.42,0.21,29,17,20.3,16.3,0
4.16,790,2.9,414,29.06,2.27,3.15,,6,15.4,3.1,0
7.76,1517,6.7,508,24.74,1.47,3.51,32,8,24.2,0,0
6.09,622,10.3,439,52.08,2.09,0,32,12,10.8,8.3,0
6.02,1236,5.3,554,47.5,2.01,0,16,,21.6,21.1,0
7.12,1133,2.6,494,30.04,0.95,1.33,31,15,22.6,24.9,0
7.5,177,0.7,125,0,0.41,0.14,0,0,1.4,2.9,1
8.43,1945,4.9,587,44.15,1.44,0.94,0,0,9.6,9.5,1
6.53,2316,3.1,123,93.4,1.5,4.19,31,17,15.2,0,0
7.63,206,0.5,146,16.62,0.48,0.18,,0,2.3,3.4,1
7.28,122,0.3,70,15.1,0.48,0.06,0,0,1.8,2.9,1
10.57,0,4,78,42.62,2.07,0,33,,21.6,6.7,0
7.71,212,0.1,100,10.68,0.37,0.11,0,0,2.7,2,1
2.27,2256,5.6,76,3.67,0.53,2.34,22,11,18.2,4.5,0
5.2,713,2.7,734,27.09,1.15,2.52,35,7,16.9,20.8,0
6.21,1657,5.5,286,57.58,2.17,0.76,32,12,12.7,7.4,0
7.61,2514,7,416,24.24,2.46,2.11,26,10,1.8,18.4,0
4.39,2126,5.1,374,40.07,0.9,0,28,,21,6.3,0
9.24,2280,2.7,364,52.77,0.64,2.21,32,13,7.9,5.1,0
10.99,1900,4.9,546,47.1,2.44,0.94,26,13,22.3,0.2,0
10.54,519,2.9,431,73.74,0.21,2.89,35,10,2.9,17.3,0
2.92,901,0,368,40.31,1.51,2.99,29,10,8.3,13.2,0
7.77,2294,7.8,89,37.97,1.84,0.03,27,10,8.6,25.7,0
8.39,1951,4.8,576,43.59,1.46,0.91,0,0,9.8,9.3,1
7.97,1877,1.3,307,77.13,2.77,3.76,,12,32.4,26.1,0
6.73,1971,4.2,207,56.34,1.07,0.13,24,8,3.1,8.5,0
7.07,1379,3.9,373,30.01,2.94,4.23,33,6,0,4.4,0
5.53,1009,14.1,591,49.79,3.41,0.63,23,11,21.3,6.8,0
10.69,1288,2.8,554,16.31,2.97,3.08,30,15,18.1,15.4,0
8.44,1962,4.7,584,44.64,1.43,0.94,0,0,9.7,9.4,1
8.45,1962,4.8,579,44.44,1.44,0.97,0,,9.4,9.5,1
3.23,980,13.5,686,76.95,2.62,3.18,27,9,40.9,18.3,0
4.22,1756,6.7,732,48.68,2.01,3.59,29,8,10.6,31.2,0
11.06,1899,6.5,212,63.55,0.47,3.1,,5,14.8,0,0
6.78,1443,7.7,226,20.93,1.24,1.96,30,,6,10.6,0
8.4,1944,4.9,588,43.38,1.45,0.97,0,0,9.7,9.9,1
4.61,784,5.5,287,60.75,3.08,2.41,36,8,1.5,11.6,0
5.46,2045,3.2,425,48.93,1.76,1.8,29,7,16.9,14.8,0
7.55,1064,4.8,450,27,0.16,2.58,43,10,4.7,17.6,0
8.55,2307,9.7,291,17.87,4.15,0,34,15,21,12.3,0
9.98,927,8.3,391,85.4,0.43,1.64,29,,26.4,16.6,0
9.59,779,2.8,593,50.79,1.38,4.73,25,15,29.4,14.4,0
4.54,2806,4.4,464,51.85,1.63,0.86,21,8,5.7,15.3,0
9.16,1293,6.4,568,31.48,2.06,2.18,34,10,23.3,25.8,0
13.57,1176,2.6,198,53.88,0.08,4.56,23,14,16,16.1,0
8.05,1781,7.2,294,78.87,1.75,,32,8,0.9,11.4,0
7.5,185,0.6,101,9.73,0.27,,0,0,2.4,0,0
8.05,1378,0,602,52.03,1.29,,28,12,29.1,14.7,0
10.94,1469,2.3,332,0,2.48,,30,12,5.4,22.8,0
4.9,336,11.7,520,63.95,1.09,,39,10,22.1,15.1,0
4.58,2669,5.6,272,52.23,2.04,,25,9,4.2,14.2,0
8.19,1030,4.1,696,66.73,2.24,,25,14,14.6,19.7,0
2.65,0,10,359,47.07,2.85,,27,12,20.6,19.4,0
2.96,1443,3,150,47.35,2.12,,32,12,9.3,14.1,0
10.51,910,2.2,233,33.94,1.59,,21,11,16.4,21.6,0
7.75,1348,12,194,31.19,1.52,,22,8,7.4,15.1,0
6.35,1407,4.9,307,35.57,1.45,,26,5,26.3,7.8,0
8.23,1112,0.3,391,57.52,1.55,,31,11,19.7,1.1,0
9.91,2542,5.3,178,73.74,2.33,,23,16,8.6,16.1,0
11.51,162,3.1,240,27.15,1.32,,,10,16.8,15.3,0
4.9,1528,6,179,64.99,0.47,,32,13,19.5,10.8,0
6.2,675,14.9,531,24.87,2.52,,36,8,16.2,6.7,0
7.83,2083,1.6,301,30,2.39,,25,10,16.7,5.1,0
7.17,1577,4.3,795,17.93,0.92,,21,14,7.9,35.8,0
6.78,1617,4.3,325,14.95,1.99,,34,13,16.3,7.1,0
5.91,589,0.7,81,45.92,1.16,,29,10,17.7,8.2,0
5.28,523,3.3,435,31.21,2.02,,26,,19.6,24.7,0
6.56,1934,6.4,310,64.59,1.15,,31,14,25.3,0,0
3.1,1481,5.9,188,47.48,1.89,,27,14,0,22.2,0
6.17,1700,1.5,467,45.82,2.81,,31,10,11.7,18.4,0
9.31,1684,5.1,298,36.62,3.64,,30,8,33.8,4,0
8.42,1960,4.9,586,42.57,1.45,,0,0,9.7,9.9,1
6.46,1916,8.6,389,33.15,1.9,,34,8,12.9,20.4,0
6.73,2053,5.1,623,57.2,1.21,,27,7,14.2,7.1,0
8.41,1926,4.8,579,44.68,1.45,,,0,9.5,9.6,1
8.03,1940,3,215,55.93,0.65,,26,20,21.7,14.2,0
9.37,1302,11.1,568,59.01,2.13,,33,13,20.4,7.3,0
8.36,1953,4.8,581,43.54,1.47,,,0,9.4,9.7,1
10.75,2232,1.2,17,48.51,0.86,5.33,40,4,19.3,17.6,0
8.41,1937,4.8,568,43.54,1.45,0.95,0,0,9.7,9.8,1
7.04,892,16.5,395,50.85,1.89,0.98,20,10,15.6,6.8,0
3.88,925,2.5,365,40.94,2.88,0.42,26,16,21.2,21.2,0
8.4,1938,4.8,580,43.38,1.46,0.95,0,0,9.6,9.5,1
7.52,1658,6.8,677,59.14,2.35,0.61,31,7,22.5,12.2,0
4.72,1710,12.9,173,44.96,0.97,2.45,30,11,12.2,21.2,0
7.85,1751,10.5,418,43.37,2.82,0,32,7,0,8.3,0
8.18,1541,12.3,489,54.77,3.09,1.24,23,19,9,15.2,0
6.71,1439,5,555,7.72,2.93,0,28,,18.2,29.3,0
8.42,2241,11.2,639,73.66,1.37,0.24,25,12,0,28.4,0
8.53,1000,4,300,37.42,2.2,2.12,26,16,15.1,18.2,0
3.15,1802,6,855,25.61,0.62,,31,,20.1,20.7,0
7.76,182,0.4,72,10.58,0.37,,0,0,2.3,2.1,0
7.7,213,0.5,157,15.97,0.3,,0,0,1.3,0.9,1
9.68,1143,7.1,383,60.2,1.13,,32,,1.7,12.4,0
6.66,2159,7.9,111,27.97,0.95,,35,12,14.2,0,0
9.46,499,6.8,252,49.67,2.95,,28,,21,0.9,0
8.99,1223,7,387,58.64,3.86,,26,8,10.9,6.1,0
7.47,262,0.6,133,11.87,0.38,,0,,1.3,1.9,1
8.44,1962,5,592,43.43,1.47,,0,0,9.4,9.5,1
5.55,2128,6.3,322,44.84,1.19,,28,8,16.2,0,0
11.54,1979,10.6,515,43.6,2.03,,27,7,2.1,27.6,0
10.84,3009,6.9,390,49.62,1.1,,34,12,23,26.4,0
9.42,1472,9.2,136,57.02,1.08,,30,17,3.8,11,0
6.9,2024,6.7,752,36.1,4.01,,37,13,36.4,18.9,0
8.32,1943,4.7,578,44.92,1.44,,0,0,9.4,9.2,1
9.58,1679,13.6,243,51.41,0.03,,31,13,11.2,29.3,0
1.53,1968,5.7,0,50.49,3.68,,26,10,3.8,3.6,0
10.94,1930,5.5,703,16.75,1.56,,37,8,3.4,12.8,0
8.39,1964,4.7,579,43.95,1.43,,0,0,9.5,9.5,1
11.8,1143,9.4,362,32.03,1.74,,31,,6.4,35.5,0
7.88,140,0.7,103,9.54,0.51,,0,0,3.1,1.4,1
4.51,2247,6.8,162,40.53,0.27,,31,9,21.4,28.9,0
7.99,368,10.7,785,52.6,2.38,,29,6,21.7,18.7,0
10.24,1782,4.1,43,37.69,1.12,,24,8,32.6,7.2,0
5.58,2149,4.8,339,34.16,1.23,,31,2,4.1,14.1,0
7.84,1485,2.1,19,39.79,1.04,,38,14,35,3.7,0
7.55,771,8.1,1120,48.2,2.89,,25,7,16.6,15.1,0
13.15,1059,11.6,188,12.64,0,,37,15,17.7,5.8,0
9.96,1814,0,533,0,0.31,,23,6,16.5,16.6,0
7.87,2391,12.9,193,27.01,3.27,,41,,42.7,8.1,0
10.55,825,8.2,450,49.35,3.04,,36,8,10.2,25.9,0
4.86,1351,9.1,421,101.92,0.75,,24,8,20.9,21.6,0
9.82,1204,5.8,271,24.25,1.53,,27,,26.1,11.3,0
7.89,2125,7.1,660,37.79,2.66,,39,,3.1,29.6,0
11.55,1228,2.5,1013,37.2,1.09,,33,6,8,14.9,0
10.82,724,3,384,38.73,2.44,,34,9,1.2,7.8,0
7.35,2352,0,344,51.01,2.01,,25,7,9.4,2.6,0
7.68,222,0.4,121,12.8,0.5,,0,0,1.1,1,1
7.51,257,0.4,128,12.05,0.32,,0,0,2.5,3.6,1
8.3,2492,12.6,677,56.48,3.43,,30,11,6.9,31.9,0
8.46,1433,9.2,490,76.19,1.04,,31,8,18.3,4.8,0
5.09,507,0.7,189,18.11,2.28,,27,4,15.3,9.5,0
7.15,183,0.5,95,24.28,0.22,,0,0,3.1,2.3,1
8.37,1927,4.9,580,43.35,1.44,,0,0,9.5,9.2,1
5.69,1078,2.1,445,65.07,0.51,,34,8,3.5,12.9,0
8.8,1249,6,517,72.29,2.35,,39,12,12.7,22.1,0
2.68,1192,6.5,273,37.69,1.62,,35,11,30.9,10.7,0
7.36,1937,11.2,602,13.88,3.22,,25,9,9.4,18.2,0
5.38,753,5.8,404,42.35,2.03,,30,12,24.8,22.2,0
7.74,1401,5.1,505,57.57,1.73,1.69,22,10,5.9,0,0
9.76,1238,5.3,358,65.79,1.1,1.09,24,12,23.2,15.6,0
4.95,1714,7.5,317,51.71,3.64,0,,9,4.6,0,0
10.47,1504,1.5,348,31.46,1.7,1.68,28,8,0,0,0
6.17,1191,4.5,425,30.66,2.34,4.25,42,,24.3,31.3,0
8.71,2573,11,211,27.1,1.46,2.99,41,12,22.7,4.6,0
5.98,1844,2.5,249,22.97,2.15,0.05,33,16,17.7,7.4,0
8.49,1950,4.8,597,43.46,1.46,0.93,0,0,9.4,9.7,1
8.29,1960,4.7,595,43.44,1.44,0.92,0,0,9.6,9.5,1
9.87,2076,4.7,653,31.19,3.04,0,30,,28.3,13.9,0
8.35,1948,4.7,572,44.05,1.43,0.94,,0,9.4,9.6,1
8.49,1963,4.8,586,43.92,1.44,0.93,0,0,9.8,9.2,1
7.07,1883,1.9,606,11.98,0.75,2.19,39,4,11.6,16.4,0
8.36,1948,4.6,558,44.39,1.43,0.94,0,0,9.5,9.4,1
7.86,1346,10,244,32.46,3.09,5.11,33,6,14.7,1.3,0
4.76,2973,5.4,191,57.7,2.2,1.49,31,,12.7,12,0
9.62,1370,14.8,443,16.37,3.88,3.28,26,12,10.2,24.2,0
9.08,1705,17.3,69,39.47,3.29,3.07,39,12,11.2,2.3,0
8.44,1957,4.7,567,44.23,1.46,0.94,,,9.5,9.7,1
9.35,1146,5.8,527,69.83,1.2,2.9,22,10,21.9,18.6,0
8.43,1960,4.8,579,44.42,1.43,0.95,0,0,9.6,9.7,1
8.39,1972,4.8,576,45,1.42,0.93,0,0,9.7,9.7,1
8.16,1774,4.7,212,47.23,0.05,5.05,28,10,7.6,18.4,0
9.46,1722,3,78,14.52,3.03,2.65,34,5,10.3,18.1,0
8.72,1991,5.2,379,26.54,2.04,3.78,32,11,27.8,24.2,0
7.17,1503,4.1,621,45.72,3.29,1.61,,14,17.7,28,0
8.89,1429,0,665,80.15,1.05,0.84,31,9,15.8,7.1,0
8.07,1361,5.4,554,61.7,3.3,3.48,,8,22.3,6,0
7.09,1479,0.5,307,47.43,2.45,3.69,23,13,2.1,13.9,0
4.28,1366,8.1,283,7.67,2.91,0.33,28,12,40.8,5,0
4.84,1965,8.4,202,38.03,2.77,3.42,26,8,31.4,6.5,0
5.8,895,4.4,435,52.62,2.91,0,25,14,9.2,0.4,0
8.5,1918,4.8,590,42.81,1.43,0.94,0,0,9.6,9.3,1
2.11,1564,7.4,436,19.11,1,2.44,,10,0,12.9,0
7.64,203,0.6,127,3.79,0.33,0.1,0,0,2.8,2.7,1
7.12,212,0.9,84,21.58,0.48,0.09,0,0,1.5,3.7,1
7.4,213,0.6,87,11.3,0.44,0.21,0,0,2.6,1.7,0
8.44,1974,4.8,589,43.21,1.43,0.94,0,0,9.5,9.7,1
5.86,2537,10.7,633,69.36,2.55,4.68,24,6,33.8,8.2,0
8.43,1948,4.8,581,44.97,1.45,0.98,0,0,9.5,9.6,1
4.68,603,3.3,523,43.02,0.48,3.69,,9,33.4,16.3,0
8.41,1958,4.8,563,44.17,1.43,0.94,,0,9.3,9.4,1
4.91,1359,1.6,449,2.53,2.48,2.21,38,22,19.7,15.4,0
8.22,1889,8.8,271,53.35,2.31,2.96,29,15,1.9,17.7,0
4.25,1455,5.1,493,41.62,2.59,1.82,23,19,13.4,5.8,0
7.66,175,0.3,124,12.08,0.31,0.13,0,0,1.9,2.4,1
9.67,1491,6.5,454,64.54,2.26,2.84,22,8,2.9,10.6,0
8.27,1986,4.8,568,44.12,1.44,0.96,0,0,9.7,9.5,1
8.32,1699,2.2,434,31.14,2.39,0,36,11,10.4,32.6,0
7.53,122,0.5,109,20.9,0.2,0,0,,0.3,1,1
6.46,1388,8.7,195,44.19,2.55,0.16,32,4,14.7,19.3,0
7.5,1486,3.1,682,41.43,3.4,0.47,40,8,20.6,21.3,0
3.59,742,5.2,66,56.21,2.01,0.48,30,7,13.4,16.3,0
7.83,1952,1.2,212,34.68,1.92,0,24,,0,22.7,0
7.64,193,0.5,101,7.8,0.44,0.09,0,0,1.5,3.9,1
8.37,1962,4.7,589,43.91,1.44,0.95,0,,9.4,9.9,1
8.04,1892,2.5,453,37.68,2.55,0,,16,28.1,21.3,0
0.64,2252,17.3,273,65.68,3.48,2.23,23,8,14.5,28.3,0
5.35,1742,4.4,72,31.54,2.48,0.33,32,,26.1,18,0
5.61,1834,8.1,393,18.46,2.77,2.27,36,9,17.1,0,0
5.14,1531,9,509,22.12,0,0,36,8,22.1,4.6,0
8.38,1967,4.9,566,43.19,1.44,0.97,0,0,9.7,9.6,1
8.17,1502,5.7,448,54.57,3.83,0,,13,8.4,14,0
7.64,1916,4.6,481,45.27,0.4,2.88,41,9,35.7,25.1,0
8.3,1946,4.8,577,43.85,1.46,0.93,0,0,9.7,9.7,1
8.8,1496,0,0,55.78,1.58,0,24,13,0,28.7,0
4.66,1097,9.5,432,65.77,1.82,2.1,34,12,29.2,2.9,0
7.01,1996,2.5,728,80.66,2.37,2.56,36,8,17.8,9,0
4.39,504,5.2,568,5.57,1.08,2.47,,7,13.6,20.3,0
3.66,643,2,473,29.65,2.4,2.45,32,10,6.3,22.5,0
4.81,720,2.8,511,71.15,3.03,2.44,32,18,5.9,15.7,0
8.15,1370,8.2,460,3.76,0.56,4.24,21,,11.4,2.7,0
8.4,1972,4.8,580,43.3,1.43,0.98,0,,9.6,9.7,1
7.34,1837,9.1,726,74.34,3.22,0,21,9,2.7,2.5,0
4.65,981,13.7,112,40.93,2.25,2.88,27,,18.6,7.8,0
8.37,1951,4.8,581,43.75,1.43,0.94,0,0,9.5,9.6,1
2.11,3268,0,286,44.04,1.69,2.49,30,10,28.7,20.2,0
7.74,235,0.6,67,13.71,0.47,0.02,0,0,1.9,1.9,1
5.71,966,20.1,152,60.5,1.82,0,37,10,14.2,27.9,0
6.05,1658,3.4,215,35.78,1.34,0,35,,33.4,17.7,0
8.19,2738,9.2,353,49.4,3.62,2.16,,6,27,19.9,0
10.83,2372,9.7,0,80.81,0.15,2.73,24,,10,15.6,0
9.28,3496,11.2,105,50.87,2.24,1.94,23,12,36.4,20.1,0
5.02,1780,17.8,268,44.2,3.01,2.02,20,8,6.4,15.9,0
12.45,1198,9,654,0.28,3.84,3.69,37,10,1.9,19.9,0
8.46,1961,4.7,582,44.23,1.46,0.96,0,0,9.2,9.7,1
7.22,153,0.7,112,12.98,0.21,0.07,0,0,1.5,0.5,0
5.12,210,10.6,213,62.64,4.27,2.41,40,7,8.4,11.8,0
4.99,1195,4.9,395,62.97,2.45,2.74,32,6,29,28.3,0
4.13,807,4.2,497,40.53,1.2,1.13,31,8,6,15.6,0
7.43,1633,4,715,70.75,2.17,2.88,33,9,23.5,27.7,0
2.99,754,0,180,13.5,1.9,2.54,27,10,0,9.5,0
2.07,2318,2.1,468,22.42,3.43,0,29,9,3.4,17.1,0
7.21,180,0.5,57,1.91,0.5,0.07,0,0,2.4,2.2,1
4.96,2261,8.8,375,62.1,1.41,0.57,19,10,10.5,12.9,0
6.33,2081,6.9,529,56.34,1.78,2.64,39,12,13.5,16.8,0
9.34,932,9.8,529,70.94,3.37,3.66,33,8,11.1,14.4,0
7.18,1414,10.8,632,61.17,1.79,4.48,29,11,13.1,13.6,0
1.76,1848,6.7,480,85.48,1.95,4.18,35,12,22.3,4,0
6.27,838,10.6,279,78.7,3.15,0.75,27,10,31.4,14.4,0
8.47,1974,4.8,588,43.49,1.44,0.99,0,0,9.5,9.5,1
9.48,1146,6.1,222,36.15,3.58,2.31,39,8,28.1,13.8,0
7,1573,6.9,353,32.74,2.81,2.6,24,5,10.7,19.3,0
6.74,850,9.6,401,40.26,2.68,1.39,22,11,9.7,25.4,0
7.31,2166,6.8,651,69.45,3.97,0.53,35,12,26.7,2.3,0
6.5,1904,1.3,108,72.21,2,3.37,28,9,22.5,0.8,0
5.41,994,2.8,237,47.01,2.97,0,22,7,7.6,14.9,0
8.46,1911,4.7,591,44.26,1.44,0.94,0,0,9.7,9.5,1
3.29,1538,7.7,416,38.31,2.64,0,19,13,17.8,15.1,0
2.75,2129,1.1,406,31.73,2.42,1.33,38,5,23.1,23.9,0
8.42,1968,5,593,43.22,1.43,0.93,0,0,9.5,9.7,1
3.85,1604,2.1,542,30.08,1.61,3.61,21,9,11.4,12.5,0
8.67,963,8.7,721,61.99,1.78,2.36,37,,0,23.2,0
13.51,1240,0.1,30,2.72,2.36,1.69,29,9,24.6,12.3,0
13.22,1044,5.4,337,19.71,2.6,1.72,31,9,0.6,0,0
3.26,2379,0,143,54.35,1.1,3.55,30,11,25.7,13.8,0
1.86,1850,6.9,572,16.55,1.97,4.18,40,14,0,22.6,0
5.79,1161,2.3,762,60.85,3.26,3.23,37,12,12.1,17.8,0
8.2,1523,9.5,664,65.34,1.34,0.97,27,8,3.8,12.6,0
9.01,2132,8.1,365,33.11,1.73,1.97,27,9,0,0,0
8.42,1975,4.8,568,43.79,1.45,0.96,,0,9.2,9.7,1
2.92,400,1.3,594,20.78,0.7,1.57,26,8,2.3,32.4,0
6.2,932,8.8,485,32.89,1.31,4.07,33,9,16.2,7.9,0
8.41,1932,4.7,587,44.01,1.46,0.93,0,0,9.3,9.6,1
4.83,957,5,554,37.56,2.15,0,31,12,20.8,17.7,0
7.26,859,9.1,502,33.85,2.76,1.36,21,6,20.9,21.1,0
7.38,318,13.1,170,60.37,3.02,2.63,32,7,18.7,11.4,0
