pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
6.45,673.0,6.1,471.0,55.67,0.46,1.48,11.0,4.0,11.3,14.4,0
4.74,1145.0,4.8,707.0,42.26,1.4,1.84,20.0,11.0,21.6,14.1,0
8.02,260.0,1.1,102.0,31.94,0.86,0.12,0.0,0.0,3.3,4.2,1
7.37,296.0,0.0,676.0,25.27,2.28,2.33,18.0,6.0,15.9,18.1,0
2.55,42.0,3.5,536.0,38.5,0.92,1.49,17.0,6.0,14.6,14.8,0
6.56,613.0,10.9,372.0,54.43,1.88,1.03,18.0,5.0,14.6,14.5,0
8.4,1097.0,5.2,349.0,35.45,2.82,2.37,,10.0,11.0,10.4,1
7.43,332.0,2.0,105.0,27.2,0.68,0.11,0.0,0.0,1.4,1.8,1
7.55,1578.0,1.8,186.0,78.32,1.97,1.28,23.0,11.0,18.3,23.7,0
9.87,908.0,4.7,93.0,23.76,3.01,1.62,15.0,11.0,4.3,23.9,0
5.94,1372.0,6.5,170.0,37.03,0.07,0.67,30.0,4.0,9.6,12.9,0
7.67,1103.0,4.3,461.0,37.19,2.19,1.05,16.0,5.0,16.1,7.4,0
4.44,565.0,6.6,685.0,45.51,1.41,1.22,23.0,11.0,14.2,6.5,0
7.04,588.0,4.6,270.0,76.21,2.17,2.48,23.0,7.0,5.3,20.4,0
7.71,450.0,2.3,158.0,6.56,0.64,0.21,0.0,0.0,1.6,1.5,1
10.11,16.0,6.9,932.0,51.48,1.83,1.66,,10.0,21.1,14.0,0
3.04,1247.0,0.3,358.0,50.99,1.36,2.05,19.0,9.0,13.1,9.3,0
7.32,361.0,1.8,153.0,9.41,0.93,0.05,0.0,,3.9,3.7,1
6.61,1385.0,8.4,686.0,21.81,2.29,2.69,20.0,8.0,12.4,14.8,0
7.89,1392.0,3.6,606.0,51.89,1.13,1.3,18.0,7.0,0.0,14.9,0
7.05,258.0,0.6,101.0,18.98,0.83,0.12,0.0,0.0,4.1,4.2,1
6.9,1320.0,5.8,372.0,45.87,1.95,2.05,23.0,6.0,6.7,17.0,0
7.32,202.0,1.5,194.0,18.97,0.39,0.21,0.0,0.0,5.0,2.2,1
8.92,1494.0,5.8,0.0,26.28,1.6,0.0,20.0,5.0,11.8,9.7,0
6.13,456.0,4.8,911.0,36.2,1.86,0.95,22.0,7.0,17.3,2.7,0
8.2,1096.0,1.8,218.0,47.44,1.75,2.01,14.0,8.0,9.8,9.5,0
8.11,714.0,4.7,126.0,18.33,0.93,2.41,20.0,11.0,20.2,14.6,0
6.56,1604.0,6.3,754.0,59.5,0.66,1.73,19.0,7.0,12.1,0.0,0
6.94,870.0,4.8,273.0,20.61,1.2,3.26,12.0,6.0,18.4,20.9,0
7.15,237.0,0.9,142.0,36.26,0.6,0.12,0.0,0.0,2.5,1.9,1
7.17,933.0,10.6,723.0,53.19,0.98,0.72,20.0,8.0,6.2,5.6,0
11.25,1743.0,8.6,70.0,29.72,2.27,1.34,,12.0,0.8,10.0,0
7.05,127.0,2.1,169.0,20.51,0.7,0.28,0.0,,3.2,1.8,1
7.84,341.0,1.6,124.0,15.89,0.61,0.15,0.0,0.0,3.3,2.9,1
8.11,1606.0,6.5,580.0,50.71,2.7,1.33,15.0,7.0,13.3,7.6,0
2.91,1558.0,12.7,614.0,40.44,3.03,1.98,19.0,6.0,0.5,4.2,0
7.88,1150.0,9.5,517.0,67.92,1.78,2.34,10.0,6.0,14.8,15.5,1
7.25,350.0,0.0,208.0,19.09,0.74,0.11,0.0,0.0,3.5,0.7,1
8.6,1403.0,0.0,208.0,41.42,0.89,2.77,22.0,8.0,14.0,0.0,0
8.52,663.0,2.5,529.0,26.12,1.62,0.0,20.0,16.0,16.5,8.9,0
7.56,161.0,0.7,101.0,25.62,0.74,0.15,0.0,0.0,3.4,4.0,1
7.36,414.0,2.0,130.0,12.01,0.71,0.06,0.0,0.0,2.0,4.1,1
6.0,1243.0,6.1,0.0,27.62,2.23,2.64,19.0,6.0,9.2,10.6,0
5.45,582.0,3.1,652.0,42.0,2.47,0.01,17.0,8.0,21.0,8.7,0
5.28,867.0,0.0,441.0,38.65,1.57,1.78,16.0,,8.0,21.6,0
8.98,1145.0,8.0,550.0,52.74,2.63,0.27,19.0,,7.7,2.5,0
7.46,166.0,2.4,137.0,21.86,0.58,0.07,0.0,,4.1,4.3,1
7.46,353.0,0.0,163.0,24.82,0.88,0.27,0.0,0.0,2.0,3.3,1
9.6,1185.0,9.8,213.0,61.67,2.67,2.63,19.0,5.0,6.8,3.4,0
7.91,1206.0,5.4,390.0,38.59,2.78,0.14,16.0,3.0,9.2,19.9,0
5.56,963.0,3.3,700.0,39.16,2.93,0.0,22.0,5.0,9.9,14.9,0
7.8,701.0,6.1,320.0,68.8,1.95,2.22,16.0,9.0,18.7,10.8,0
6.86,1253.0,3.3,467.0,68.78,3.72,1.79,26.0,11.0,9.9,10.8,0
7.77,364.0,2.0,180.0,31.59,0.88,0.22,21.0,,14.3,0.0,0
11.06,1148.0,5.5,554.0,39.45,2.37,0.57,,6.0,11.4,13.5,0
7.64,1237.0,5.3,397.0,41.75,1.26,1.35,,8.0,9.2,27.7,0
10.47,751.0,5.2,233.0,27.81,1.83,1.04,16.0,8.0,23.6,2.8,0
7.33,1538.0,7.6,592.0,42.93,1.92,0.92,25.0,11.0,9.1,9.6,0
7.53,367.0,0.6,172.0,37.75,0.89,0.24,0.0,0.0,2.2,4.2,1
10.84,1530.0,2.7,359.0,24.79,2.06,4.18,22.0,7.0,6.1,14.1,0
4.3,1434.0,1.9,464.0,41.58,4.16,2.59,19.0,,5.4,7.7,0
6.96,384.0,0.7,101.0,35.95,0.7,0.07,0.0,0.0,3.9,2.3,1
3.61,918.0,2.8,512.0,43.94,1.11,2.06,31.0,8.0,24.5,13.5,0
7.28,234.0,0.5,145.0,21.04,0.97,0.35,0.0,0.0,5.0,2.7,1
4.61,388.0,7.1,397.0,58.9,1.68,1.81,25.0,9.0,6.6,14.2,0
5.9,1483.0,1.6,588.0,49.3,2.29,0.15,10.0,6.0,18.2,10.5,0
9.33,1367.0,5.3,230.0,44.21,1.51,1.7,23.0,6.0,13.4,15.9,0
5.09,1190.0,5.8,489.0,48.7,2.21,0.11,19.0,10.0,13.9,13.5,0
5.05,993.0,5.3,500.0,46.79,2.0,2.72,21.0,6.0,9.1,6.9,0
9.89,1372.0,3.7,504.0,49.4,1.46,1.4,23.0,8.0,7.6,5.7,0
4.6,1090.0,8.7,584.0,22.94,1.15,1.57,25.0,8.0,17.6,10.8,0
5.73,889.0,10.7,361.0,55.33,3.08,0.79,,11.0,22.3,12.8,0
5.91,1490.0,3.4,396.0,34.95,0.16,1.19,23.0,8.0,19.6,4.9,0
9.28,1017.0,6.1,463.0,23.27,0.15,0.49,,4.0,18.9,14.0,0
7.39,831.0,1.6,868.0,36.58,2.91,3.55,13.0,6.0,3.9,18.3,0
6.0,1536.0,3.9,350.0,58.19,0.01,1.1,21.0,,17.8,19.6,0
6.68,629.0,8.3,870.0,22.89,1.46,0.47,16.0,8.0,16.6,19.3,0
7.11,1093.0,8.5,529.0,64.83,1.38,2.5,17.0,8.0,16.7,16.6,0
7.4,456.0,1.1,163.0,31.64,0.67,0.24,0.0,0.0,1.1,3.2,1
8.7,1339.0,8.2,620.0,54.9,1.49,0.51,15.0,6.0,3.8,9.6,0
6.99,1126.0,7.5,321.0,42.61,2.04,0.96,18.0,,4.1,12.3,0
9.77,1483.0,0.5,261.0,48.49,2.27,3.49,19.0,7.0,17.7,12.7,0
7.66,370.0,1.8,104.0,28.09,0.47,0.18,0.0,0.0,2.6,2.9,1
5.76,897.0,6.7,498.0,35.96,3.61,1.3,19.0,8.0,1.1,20.7,0
6.27,516.0,1.6,8.0,52.76,0.61,1.12,31.0,5.0,7.9,15.4,0
5.62,1177.0,2.1,652.0,43.28,1.37,1.52,21.0,7.0,1.2,16.8,0
7.2,260.0,2.3,136.0,26.24,0.94,0.1,0.0,0.0,1.0,4.4,1
8.92,692.0,9.0,161.0,55.83,0.08,3.64,19.0,4.0,17.5,20.9,0
9.06,1124.0,11.5,610.0,15.02,0.51,2.08,21.0,12.0,8.0,7.5,0
8.71,1355.0,4.1,160.0,31.32,0.9,3.73,23.0,7.0,15.1,13.5,0
6.32,1311.0,4.3,588.0,42.24,2.66,1.83,26.0,12.0,3.9,18.9,0
4.92,1449.0,5.5,234.0,60.62,2.8,1.57,19.0,8.0,9.0,8.0,0
7.47,303.0,1.0,138.0,21.38,0.65,0.12,0.0,0.0,4.0,5.2,1
7.7,1018.0,3.8,377.0,44.58,2.31,1.08,19.0,3.0,6.3,17.3,1
7.16,1007.0,4.0,175.0,52.56,1.62,1.29,14.0,9.0,11.8,16.0,0
7.67,1585.0,3.6,390.0,30.89,0.36,3.24,17.0,7.0,8.3,13.4,0
6.24,1459.0,8.0,496.0,44.5,2.07,1.62,19.0,5.0,20.2,17.5,0
7.34,338.0,2.1,163.0,8.53,0.68,0.2,0.0,0.0,2.8,3.5,1
5.74,677.0,2.1,252.0,46.51,1.45,1.71,17.0,11.0,10.6,8.9,0
5.34,712.0,5.5,125.0,59.08,1.71,3.08,14.0,9.0,16.7,16.2,0
7.41,350.0,0.6,205.0,26.84,0.84,0.11,0.0,0.0,5.4,5.0,1
6.8,1257.0,9.8,150.0,41.04,1.32,1.05,22.0,5.0,20.9,9.3,0
4.31,1069.0,2.7,507.0,44.26,2.91,,21.0,6.0,5.7,11.0,0
7.37,325.0,0.8,177.0,19.58,0.61,,0.0,0.0,1.9,5.7,1
7.24,329.0,1.0,127.0,25.02,0.52,,0.0,0.0,3.8,3.8,1
6.76,325.0,1.8,31.0,25.8,0.32,,0.0,0.0,0.8,4.2,1
7.13,481.0,5.6,150.0,73.01,1.17,,16.0,3.0,1.1,13.2,0
7.05,1339.0,5.0,0.0,49.33,1.9,,17.0,11.0,10.6,18.0,0
6.87,199.0,1.9,156.0,24.64,0.72,,,0.0,5.3,4.6,1
5.51,1565.0,6.4,146.0,43.15,2.32,,24.0,11.0,8.0,21.8,0
5.63,1583.0,5.1,558.0,33.58,1.08,,21.0,8.0,14.5,5.2,0
9.33,1618.0,8.9,380.0,50.54,1.83,,22.0,13.0,5.7,2.3,0
6.66,1343.0,6.4,495.0,60.29,3.37,,23.0,10.0,19.4,18.6,0
6.56,864.0,1.8,438.0,61.88,2.24,,25.0,4.0,13.2,6.2,0
5.64,1140.0,4.1,489.0,51.48,1.34,,20.0,,11.4,18.0,0
7.62,254.0,0.7,165.0,17.89,0.79,,0.0,0.0,1.9,2.0,1
7.07,692.0,5.2,493.0,37.39,2.24,,20.0,10.0,12.5,2.0,0
8.37,1132.0,2.3,0.0,41.57,2.32,,20.0,6.0,5.2,16.2,0
7.46,582.0,7.4,289.0,42.96,2.86,,22.0,5.0,6.6,5.2,0
9.21,1063.0,7.1,348.0,22.98,3.37,,20.0,9.0,9.9,11.3,0
7.3,1013.0,6.8,469.0,30.65,2.9,,17.0,10.0,16.2,8.9,0
8.48,524.0,4.7,51.0,1.79,1.71,,22.0,8.0,12.7,20.8,0
8.95,798.0,7.0,796.0,28.68,2.48,,15.0,10.0,3.1,9.4,0
6.88,441.0,8.0,329.0,26.28,1.97,,11.0,10.0,13.1,0.8,0
6.75,748.0,5.3,454.0,34.12,1.73,2.13,18.0,12.0,6.3,11.9,0
9.42,1047.0,6.8,650.0,74.71,2.03,0.7,,8.0,14.2,17.3,0
7.37,1103.0,6.5,685.0,22.54,1.9,3.17,20.0,6.0,10.7,4.1,0
6.39,1624.0,5.5,216.0,70.47,2.56,0.26,16.0,,11.7,20.2,0
10.81,1026.0,4.4,266.0,33.62,1.89,2.64,19.0,10.0,3.5,8.5,0
8.33,462.0,2.6,371.0,19.87,3.02,0.52,25.0,7.0,6.5,10.7,0
10.46,759.0,7.4,446.0,36.57,0.18,2.64,21.0,8.0,10.7,7.8,0
7.74,3.0,2.2,135.0,33.66,0.73,0.25,0.0,0.0,4.7,3.8,1
5.61,984.0,3.2,516.0,61.43,1.87,1.95,18.0,11.0,19.7,12.3,0
5.31,857.0,2.6,389.0,50.62,1.46,2.08,16.0,9.0,15.3,15.3,0
11.49,562.0,4.9,474.0,54.91,1.58,0.87,31.0,9.0,10.3,16.4,0
3.07,1520.0,5.8,277.0,43.95,1.11,0.62,25.0,7.0,13.0,8.8,0
6.85,1080.0,5.9,297.0,40.84,3.18,1.99,22.0,,22.3,4.2,0
7.65,237.0,1.3,148.0,27.34,0.47,0.28,0.0,0.0,3.2,1.2,1
7.18,931.0,4.7,289.0,63.1,3.21,1.6,19.0,9.0,10.7,8.4,0
8.41,587.0,1.7,390.0,30.03,0.78,1.77,19.0,10.0,7.2,16.9,0
4.68,947.0,1.1,410.0,50.85,0.84,0.0,17.0,10.0,11.9,17.7,0
5.29,1949.0,0.7,376.0,41.1,3.17,2.69,24.0,7.0,0.0,20.6,0
7.08,331.0,2.7,108.0,12.61,1.06,0.36,0.0,0.0,3.2,2.2,1
7.35,525.0,3.1,0.0,20.94,1.56,0.0,24.0,14.0,0.0,5.8,0
8.08,1243.0,5.4,445.0,24.56,2.05,1.42,15.0,,9.3,16.5,0
7.78,349.0,1.3,172.0,12.88,0.53,0.14,0.0,0.0,3.3,3.8,1
9.18,1093.0,8.2,85.0,39.71,2.89,1.14,21.0,,8.5,8.8,0
3.52,1536.0,2.9,450.0,51.72,1.29,2.17,22.0,8.0,7.2,15.8,0
6.46,1146.0,9.2,287.0,43.59,0.93,3.09,,9.0,16.3,10.1,0
7.47,225.0,0.9,143.0,10.18,0.88,0.31,,0.0,2.0,2.5,1
8.49,728.0,4.8,0.0,45.13,2.09,0.4,19.0,5.0,20.8,21.7,0
6.8,1153.0,5.0,467.0,51.17,1.29,0.0,15.0,10.0,12.6,7.9,0
7.15,298.0,2.9,156.0,20.35,0.77,0.01,0.0,0.0,3.5,2.9,1
7.59,466.0,2.0,136.0,1.58,0.81,0.45,0.0,0.0,2.6,3.6,1
7.84,1063.0,6.1,316.0,63.21,3.27,0.0,28.0,5.0,7.5,10.3,0
6.5,1648.0,6.1,474.0,54.12,0.96,0.0,23.0,8.0,12.0,23.2,0
6.98,293.0,2.1,113.0,25.08,0.69,0.19,0.0,0.0,2.3,3.3,1
8.44,1145.0,7.0,254.0,45.63,0.38,0.58,23.0,8.0,16.4,19.0,0
7.72,671.0,1.4,409.0,46.71,1.74,0.28,16.0,14.0,2.2,4.0,0
7.53,1685.0,8.2,542.0,65.21,1.9,1.5,19.0,6.0,4.6,15.2,0
3.85,1099.0,5.3,515.0,44.53,2.91,1.16,13.0,11.0,4.3,4.6,0
7.66,333.0,0.7,110.0,15.34,0.53,0.21,0.0,0.0,0.4,3.1,1
7.01,1415.0,5.2,462.0,56.79,3.52,2.4,20.0,11.0,15.1,13.1,0
7.61,935.0,0.7,591.0,29.6,2.96,3.83,,8.0,17.2,5.2,0
7.35,1416.0,8.2,574.0,55.54,1.27,1.59,19.0,7.0,16.2,13.5,0
6.29,779.0,5.1,736.0,44.84,1.65,0.8,18.0,,2.3,15.1,0
5.88,1571.0,4.3,111.0,37.58,1.66,3.19,17.0,11.0,12.8,13.6,0
5.33,457.0,4.2,236.0,8.32,2.66,0.93,20.0,2.0,0.0,10.6,0
7.62,397.0,1.8,142.0,15.95,0.68,0.14,,0.0,3.7,2.2,1
7.08,1110.0,3.3,513.0,43.93,2.85,0.0,21.0,4.0,13.2,7.8,0
7.32,662.0,6.3,0.0,38.35,1.46,3.45,17.0,7.0,10.0,15.5,0
7.73,734.0,5.6,323.0,34.95,1.78,0.99,,6.0,3.9,11.8,0
7.33,468.0,0.9,171.0,25.85,0.51,0.35,0.0,0.0,3.6,1.8,1
5.71,802.0,4.8,309.0,42.19,2.71,3.5,22.0,7.0,11.1,7.0,1
7.65,1064.0,6.3,309.0,45.22,0.85,0.42,14.0,5.0,9.1,14.0,0
8.76,898.0,6.4,478.0,38.25,3.3,1.23,,6.0,10.0,0.7,0
7.52,757.0,5.7,244.0,41.42,1.58,2.68,17.0,13.0,12.1,11.4,0
5.71,780.0,6.5,439.0,50.27,2.66,1.62,14.0,8.0,14.3,16.9,0
7.18,334.0,1.6,189.0,27.74,0.64,0.07,0.0,0.0,0.9,0.6,1
6.65,684.0,1.2,762.0,47.99,2.19,1.26,19.0,5.0,16.8,5.5,0
6.54,1200.0,6.0,203.0,46.77,1.52,0.52,23.0,5.0,5.7,4.2,0
7.39,324.0,2.1,172.0,25.21,0.67,0.2,0.0,0.0,3.7,2.2,0
7.22,348.0,0.8,94.0,26.31,0.94,0.21,0.0,0.0,1.8,5.2,1
5.69,213.0,2.8,407.0,60.34,0.6,1.33,17.0,5.0,20.2,6.3,0
5.2,1295.0,6.1,346.0,36.06,2.31,2.72,18.0,6.0,7.1,1.3,0
7.56,1168.0,6.9,604.0,47.94,2.65,2.18,20.0,4.0,7.6,17.9,0
5.21,1136.0,4.1,444.0,58.06,1.2,1.89,17.0,9.0,0.0,4.0,0
7.29,331.0,2.4,136.0,15.99,0.75,0.18,0.0,0.0,4.8,1.4,1
11.44,723.0,7.0,601.0,37.04,2.95,2.18,22.0,12.0,0.0,0.2,1
7.47,609.0,3.8,379.0,34.85,2.39,1.28,21.0,13.0,9.6,16.7,0
7.5,1336.0,1.6,247.0,47.32,2.12,0.52,14.0,8.0,5.5,10.9,0
7.54,331.0,2.5,132.0,20.84,0.82,0.28,0.0,0.0,0.6,4.6,1
7.07,1220.0,0.0,382.0,34.4,1.01,3.23,22.0,6.0,12.2,2.0,0
7.63,209.0,2.4,96.0,18.21,0.75,0.25,0.0,0.0,3.6,3.0,1
11.46,541.0,5.4,422.0,43.85,1.37,2.19,24.0,11.0,9.7,11.9,0
4.4,1039.0,5.2,145.0,48.4,1.87,0.56,22.0,5.0,10.3,7.7,0
8.72,704.0,3.2,256.0,8.29,2.75,1.98,16.0,12.0,11.7,20.4,0
10.03,1709.0,3.6,316.0,36.0,0.88,1.12,20.0,9.0,12.4,17.8,0
7.24,1557.0,5.6,323.0,36.76,2.62,0.71,24.0,8.0,3.2,3.3,0
7.89,262.0,1.7,159.0,21.22,0.92,0.03,0.0,0.0,4.0,6.3,1
7.46,483.0,4.5,345.0,33.81,1.93,2.29,14.0,2.0,7.6,20.1,0
8.04,258.0,1.7,182.0,4.28,0.85,0.15,0.0,0.0,4.4,2.4,1
7.43,242.0,2.2,152.0,22.91,0.5,0.2,0.0,,2.1,1.5,1
7.61,217.0,0.3,161.0,12.54,0.81,0.08,0.0,0.0,3.6,3.3,1
9.27,954.0,7.5,611.0,28.53,2.19,1.39,16.0,8.0,7.6,17.7,0
10.29,189.0,0.0,0.0,62.74,2.8,2.49,20.0,9.0,12.2,2.3,0
4.45,1149.0,0.0,226.0,38.94,1.16,2.08,23.0,,10.0,15.2,0
4.55,886.0,7.0,361.0,45.07,1.21,1.45,14.0,5.0,1.3,28.8,0
7.38,233.0,1.0,96.0,20.24,0.7,0.2,0.0,0.0,2.6,2.3,1
8.52,921.0,0.7,492.0,35.89,2.38,3.25,24.0,11.0,13.9,17.6,1
7.91,126.0,2.6,623.0,63.92,3.04,4.14,,7.0,4.8,12.3,0
6.86,367.0,1.1,134.0,21.89,0.71,0.0,0.0,0.0,3.8,2.6,1
9.01,368.0,7.3,377.0,31.09,2.09,4.15,24.0,5.0,2.0,13.3,0
7.68,261.0,0.7,208.0,16.78,0.83,0.24,0.0,0.0,2.2,3.5,1
2.8,738.0,6.6,402.0,46.71,2.42,1.18,21.0,11.0,9.6,2.9,0
7.21,378.0,1.1,130.0,28.19,0.75,0.23,0.0,0.0,4.7,3.7,1
7.8,1091.0,6.8,758.0,39.93,1.44,0.0,14.0,6.0,0.9,20.3,0
8.63,1264.0,0.0,426.0,44.91,1.87,0.0,15.0,5.0,12.3,0.0,0
8.73,1589.0,8.7,49.0,49.01,1.43,0.03,20.0,3.0,9.4,11.5,0
8.01,965.0,4.7,134.0,34.19,2.14,2.47,24.0,12.0,4.6,8.0,0
3.11,535.0,7.9,362.0,42.81,1.93,2.33,28.0,,3.3,13.8,0
7.05,0.0,3.6,152.0,38.28,0.09,0.0,27.0,11.0,15.0,5.9,0
7.46,264.0,2.3,186.0,17.01,0.6,0.44,0.0,0.0,3.1,1.8,1
7.22,226.0,1.2,150.0,21.7,0.53,0.14,0.0,0.0,1.8,0.1,1
7.14,268.0,1.8,129.0,26.57,0.68,0.2,0.0,0.0,3.6,2.2,1
10.25,1806.0,12.1,590.0,62.62,1.7,0.92,17.0,9.0,9.1,18.9,0
7.59,290.0,1.7,134.0,20.83,0.39,0.09,0.0,0.0,1.1,5.3,1
4.34,635.0,2.1,427.0,27.67,0.95,2.45,15.0,8.0,22.3,10.5,0
7.75,521.0,0.7,166.0,18.13,0.35,0.18,0.0,0.0,2.8,4.5,1
8.76,678.0,6.9,582.0,46.71,2.07,1.84,18.0,4.0,19.4,6.3,0
7.07,1236.0,0.0,467.0,38.28,2.06,1.23,16.0,6.0,3.9,11.6,0
10.29,1066.0,5.0,622.0,45.33,1.96,1.9,18.0,18.0,27.5,5.8,0
6.18,1570.0,10.1,305.0,44.0,2.72,0.0,,11.0,9.3,10.0,0
7.85,1177.0,3.1,209.0,49.65,2.04,0.0,20.0,8.0,18.0,14.6,0
4.31,772.0,3.8,578.0,54.67,0.41,2.09,,8.0,7.2,15.0,0
9.05,1303.0,5.1,427.0,45.21,1.31,0.32,12.0,5.0,5.0,14.0,0
7.47,366.0,1.5,170.0,10.2,0.78,0.09,0.0,0.0,0.0,3.2,1
4.9,461.0,8.2,298.0,44.29,1.59,0.76,21.0,6.0,18.2,12.8,0
4.75,1129.0,1.1,359.0,45.64,2.7,2.06,17.0,8.0,7.1,1.9,0
7.43,308.0,0.8,217.0,19.84,0.61,0.17,0.0,,4.4,2.0,1
5.95,973.0,3.9,338.0,40.64,1.21,2.26,13.0,10.0,0.5,8.8,0
8.59,1414.0,9.2,331.0,44.37,1.92,1.07,20.0,,5.6,21.8,0
2.93,986.0,5.0,519.0,58.08,1.74,0.69,20.0,9.0,11.0,18.0,0
7.03,310.0,1.4,203.0,19.51,0.85,0.19,0.0,0.0,0.9,5.9,1
6.05,812.0,1.3,785.0,39.19,3.65,2.23,16.0,7.0,14.0,10.5,0
4.68,1075.0,7.6,115.0,79.2,0.14,1.69,21.0,11.0,11.7,10.5,0
9.47,1294.0,4.9,151.0,53.95,1.05,2.08,21.0,13.0,13.1,13.9,0
7.56,1474.0,0.0,290.0,48.49,2.42,0.27,22.0,9.0,8.8,10.4,0
7.08,1113.0,0.0,741.0,54.27,2.02,1.44,28.0,9.0,7.1,15.0,0
6.75,1106.0,0.2,613.0,62.33,1.36,1.78,17.0,9.0,12.6,26.2,0
7.6,860.0,0.0,721.0,49.35,1.67,1.37,,10.0,11.3,17.4,0
7.59,889.0,8.5,443.0,56.95,2.35,1.02,14.0,7.0,13.2,7.7,0
8.1,1512.0,2.2,599.0,38.1,1.34,2.16,17.0,,19.8,11.1,0
7.84,1271.0,1.2,371.0,50.53,3.31,1.81,23.0,9.0,11.9,13.5,0
6.23,1438.0,5.8,337.0,19.04,2.26,1.38,12.0,10.0,8.6,17.1,0
9.98,1350.0,6.0,399.0,45.59,1.05,0.24,20.0,14.0,20.4,6.1,0
3.05,864.0,1.4,637.0,38.42,1.39,1.09,22.0,8.0,21.0,13.8,0
5.21,443.0,0.6,384.0,47.32,1.18,1.81,22.0,7.0,11.5,24.1,0
8.41,318.0,3.7,457.0,37.18,1.7,0.09,16.0,8.0,19.1,8.9,0
5.77,662.0,6.3,453.0,73.3,2.92,0.65,20.0,9.0,9.8,10.6,0
7.23,0.0,3.4,629.0,50.25,0.91,1.36,21.0,9.0,3.6,6.5,0
12.09,1124.0,1.1,361.0,55.61,0.62,1.25,18.0,9.0,17.6,15.9,0
4.63,962.0,5.7,273.0,12.32,1.66,1.03,19.0,10.0,0.0,21.0,0
8.92,1258.0,1.8,544.0,50.46,2.61,1.98,24.0,8.0,14.8,9.1,0
7.0,345.0,1.5,142.0,10.99,0.74,0.17,0.0,0.0,4.7,3.7,1
7.29,409.0,2.9,142.0,19.7,0.23,0.15,0.0,0.0,2.3,5.9,1
4.88,1422.0,4.4,327.0,81.04,1.83,0.0,14.0,8.0,6.1,8.1,0
7.38,73.0,3.4,157.0,18.92,0.64,0.26,,,0.1,4.8,1
6.06,621.0,8.6,668.0,42.61,0.83,1.25,21.0,14.0,14.5,7.9,0
7.11,349.0,1.4,214.0,26.14,0.77,0.17,0.0,,4.3,5.2,1
8.72,489.0,8.3,393.0,67.57,1.82,0.0,17.0,8.0,8.3,17.4,0
7.72,1310.0,2.5,900.0,32.73,0.81,1.07,17.0,7.0,6.9,16.1,0
4.85,606.0,6.9,276.0,34.88,0.69,1.81,21.0,6.0,16.9,16.3,0
8.63,1188.0,2.0,585.0,62.67,0.56,0.0,17.0,,8.1,6.9,0
12.16,1165.0,9.5,450.0,37.4,1.16,1.13,25.0,6.0,12.4,11.8,0
6.8,215.0,2.9,106.0,8.12,0.72,0.33,0.0,0.0,5.1,3.6,1
7.42,359.0,0.9,47.0,9.94,0.99,0.31,0.0,0.0,3.6,2.0,1
9.9,446.0,5.4,280.0,38.37,3.07,1.09,22.0,10.0,11.8,9.4,0
5.77,794.0,4.4,475.0,55.01,1.61,0.3,22.0,5.0,8.5,16.8,0
8.18,1320.0,3.6,441.0,41.29,1.16,0.0,19.0,7.0,6.7,15.0,1
7.65,344.0,0.0,175.0,12.57,0.49,0.28,0.0,0.0,3.5,4.7,1
9.52,934.0,8.3,389.0,27.37,1.2,0.12,19.0,6.0,7.6,11.2,0
7.54,143.0,1.2,90.0,15.46,0.89,0.21,0.0,0.0,4.4,6.3,1
7.02,451.0,1.4,188.0,31.13,0.25,0.1,0.0,0.0,4.3,3.3,1
7.07,306.0,1.5,150.0,23.25,0.86,0.15,0.0,0.0,3.4,2.6,1
5.58,1145.0,1.4,506.0,34.77,1.81,1.43,24.0,,7.6,12.5,0
7.05,193.0,1.7,143.0,24.54,0.78,0.17,0.0,0.0,3.8,2.1,1
9.04,1641.0,7.3,464.0,53.39,2.15,1.33,17.0,12.0,5.3,20.8,0
3.86,1505.0,3.6,479.0,45.15,0.88,1.44,,9.0,11.8,6.4,0
8.01,1334.0,13.4,395.0,55.54,1.51,2.01,21.0,7.0,16.8,11.6,0
7.07,378.0,1.7,134.0,21.0,0.59,0.27,0.0,,3.3,1.4,1
10.03,1492.0,4.5,313.0,42.37,1.57,0.63,20.0,6.0,14.4,16.2,0
5.41,1253.0,1.8,534.0,41.75,2.1,0.83,22.0,9.0,9.6,21.5,0
7.75,1848.0,1.0,470.0,27.5,0.41,2.38,16.0,7.0,6.9,3.1,0
6.1,1166.0,6.0,138.0,39.91,1.83,0.55,21.0,6.0,14.3,22.9,0
11.13,472.0,7.3,438.0,35.17,0.29,1.37,21.0,11.0,8.9,26.4,0
11.38,1769.0,8.5,480.0,53.45,0.85,2.02,24.0,4.0,11.8,20.3,0
11.45,650.0,6.6,362.0,63.67,1.88,1.27,22.0,10.0,3.9,16.1,0
6.64,839.0,6.0,574.0,43.71,1.45,2.31,21.0,6.0,16.5,8.7,0
7.16,656.0,7.5,130.0,38.75,0.63,1.18,27.0,10.0,12.9,20.7,0
6.3,1201.0,4.2,399.0,33.02,2.43,0.97,24.0,9.0,20.1,16.6,0
7.0,436.0,0.0,166.0,15.62,0.88,0.13,0.0,0.0,1.0,3.0,1
7.74,1916.0,4.7,749.0,50.1,2.38,1.02,24.0,6.0,12.5,15.5,0
